+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 4503 |                                 NCGC00380762-01                                 | SARS-CoV2 3CL Protease |    1194.11    |
| 4504 |                                 NCGC00380811-02                                 | SARS-CoV2 3CL Protease |    1194.55    |
| 4505 |                         NCGC00167816-02&NCGC00167816-03                         | SARS-CoV2 3CL Protease |    1195.52    |
| 4506 |                         NCGC00016504-09&NCGC00016504-17                         | SARS-CoV2 3CL Protease |    1196.04    |
| 4507 |                                 NCGC00385731-01                                 | SARS-CoV2 3CL Protease |    1197.45    |
| 4508 |                                 NCGC00346580-02                                 | SARS-CoV2 3CL Protease |    1197.60    |
| 4509 |                                 NCGC00345808-01                                 | SARS-CoV2 3CL Protease |    1198.38    |
| 4510 |                                 NCGC00092343-04                                 | SARS-CoV2 3CL Protease |    1199.32    |
| 4511 |                                 NCGC00249922-01                                 | SARS-CoV2 3CL Protease |    1199.48    |
| 4512 |                                 NCGC00485332-01                                 | SARS-CoV2 3CL Protease |    1199.57    |
| 4513 |                                 NCGC00024760-07                                 | SARS-CoV2 3CL Protease |    1200.55    |
| 4514 |                                 NCGC00167969-02                                 | SARS-CoV2 3CL Protease |    1201.96    |
| 4515 |                         NCGC00164140-07&NCGC00164140-08                         | SARS-CoV2 3CL Protease |    1202.02    |
| 4516 |                                 NCGC00381225-01                                 | SARS-CoV2 3CL Protease |    1202.30    |
| 4517 |                         NCGC00371443-03&NCGC00371443-05                         | SARS-CoV2 3CL Protease |    1202.96    |
| 4518 |                                 NCGC00024563-11                                 | SARS-CoV2 3CL Protease |    1203.19    |
| 4519 |                                 NCGC00263955-02                                 | SARS-CoV2 3CL Protease |    1204.07    |
| 4520 |                                 NCGC00386873-01                                 | SARS-CoV2 3CL Protease |    1204.42    |
| 4521 |                                 NCGC00385179-01                                 | SARS-CoV2 3CL Protease |    1204.94    |
| 4522 |                 NCGC00015273-14&NCGC00015273-15&NCGC00015273-19                 | SARS-CoV2 3CL Protease |    1205.73    |
| 4523 |                                 NCGC00346641-07                                 | SARS-CoV2 3CL Protease |    1206.49    |
| 4524 |                         NCGC00184994-02&NCGC00184994-11                         | SARS-CoV2 3CL Protease |    1208.17    |
| 4525 |                                 NCGC00485261-01                                 | SARS-CoV2 3CL Protease |    1208.85    |
| 4526 |                                 NCGC00090749-12                                 | SARS-CoV2 3CL Protease |    1209.26    |
| 4527 |                                 NCGC00018277-06                                 | SARS-CoV2 3CL Protease |    1210.48    |
| 4528 |                                 NCGC00386085-01                                 | SARS-CoV2 3CL Protease |    1211.82    |
| 4529 |                                 NCGC00386329-02                                 | SARS-CoV2 3CL Protease |    1212.82    |
| 4530 |                                 NCGC00370868-01                                 | SARS-CoV2 3CL Protease |    1212.91    |
| 4531 |                                 NCGC00347499-02                                 | SARS-CoV2 3CL Protease |    1213.13    |
| 4532 |                         NCGC00179623-04&NCGC00179623-07                         | SARS-CoV2 3CL Protease |    1213.21    |
| 4533 |                                 NCGC00263229-03                                 | SARS-CoV2 3CL Protease |    1213.29    |
| 4534 |                         NCGC00016794-13&NCGC00016794-14                         | SARS-CoV2 3CL Protease |    1213.97    |
| 4535 |                                 NCGC00522465-01                                 | SARS-CoV2 3CL Protease |    1214.70    |
| 4536 |                                 NCGC00485903-01                                 | SARS-CoV2 3CL Protease |    1215.77    |
| 4537 |                                 NCGC00347846-02                                 | SARS-CoV2 3CL Protease |    1216.11    |
| 4538 |                                 NCGC00181083-01                                 | SARS-CoV2 3CL Protease |    1216.48    |
| 4539 |                                 NCGC00408890-01                                 | SARS-CoV2 3CL Protease |    1216.69    |
| 4540 |                                 NCGC00482751-01                                 | SARS-CoV2 3CL Protease |    1217.91    |
| 4541 |                                 NCGC00386342-01                                 | SARS-CoV2 3CL Protease |    1219.04    |
| 4542 |                                 NCGC00263088-02                                 | SARS-CoV2 3CL Protease |    1219.29    |
| 4543 |                                 NCGC00485052-01                                 | SARS-CoV2 3CL Protease |    1219.34    |
| 4544 |                         NCGC00164564-06&NCGC00164564-09                         | SARS-CoV2 3CL Protease |    1219.38    |
| 4545 |                                 NCGC00263839-02                                 | SARS-CoV2 3CL Protease |    1219.91    |
| 4546 |                         NCGC00390611-01&NCGC00390611-02                         | SARS-CoV2 3CL Protease |    1220.54    |
| 4547 |                                 NCGC00485645-01                                 | SARS-CoV2 3CL Protease |    1221.26    |
| 4548 |                                 NCGC00389582-02                                 | SARS-CoV2 3CL Protease |    1221.64    |
| 4549 |                                 NCGC00475765-01                                 | SARS-CoV2 3CL Protease |    1221.73    |
| 4550 |                                 NCGC00381005-01                                 | SARS-CoV2 3CL Protease |    1222.32    |
| 4551 |                                 NCGC00179573-03                                 | SARS-CoV2 3CL Protease |    1224.16    |
| 4552 |                                 NCGC00381286-01                                 | SARS-CoV2 3CL Protease |    1225.05    |
| 4553 |                                 NCGC00387848-03                                 | SARS-CoV2 3CL Protease |    1226.13    |
| 4554 |                                 NCGC00380712-01                                 | SARS-CoV2 3CL Protease |    1227.46    |
| 4555 |                                 NCGC00485653-01                                 | SARS-CoV2 3CL Protease |    1229.92    |
| 4556 |                                 NCGC00242598-10                                 | SARS-CoV2 3CL Protease |    1230.34    |
| 4557 |                                 NCGC00348189-02                                 | SARS-CoV2 3CL Protease |    1231.47    |
| 4558 |                                 NCGC00380366-01                                 | SARS-CoV2 3CL Protease |    1231.66    |
| 4559 |                                 NCGC00183830-01                                 | SARS-CoV2 3CL Protease |    1232.34    |
| 4560 |                                 NCGC00485943-01                                 | SARS-CoV2 3CL Protease |    1233.28    |
| 4561 |                                 NCGC00091920-03                                 | SARS-CoV2 3CL Protease |    1233.65    |
| 4562 |                                 NCGC00479249-03                                 | SARS-CoV2 3CL Protease |    1235.45    |
| 4563 |                                 NCGC00387235-01                                 | SARS-CoV2 3CL Protease |    1235.60    |
| 4564 |                         NCGC00351596-02&NCGC00351596-09                         | SARS-CoV2 3CL Protease |    1235.65    |
| 4565 |                                 NCGC00345811-02                                 | SARS-CoV2 3CL Protease |    1236.78    |
| 4566 |                         NCGC00015233-04&NCGC00015233-07                         | SARS-CoV2 3CL Protease |    1237.72    |
| 4567 |                                 NCGC00385118-01                                 | SARS-CoV2 3CL Protease |    1239.27    |
| 4568 |                                 NCGC00183363-01                                 | SARS-CoV2 3CL Protease |    1240.40    |
| 4569 |                                 NCGC00386332-03                                 | SARS-CoV2 3CL Protease |    1240.41    |
| 4570 |                                 NCGC00183007-01                                 | SARS-CoV2 3CL Protease |    1240.60    |
| 4571 |                                 NCGC00263217-05                                 | SARS-CoV2 3CL Protease |    1240.65    |
| 4572 |                                 NCGC00164126-01                                 | SARS-CoV2 3CL Protease |    1241.10    |
| 4573 |                                 NCGC00179246-05                                 | SARS-CoV2 3CL Protease |    1241.21    |
| 4574 |                                 NCGC00380173-01                                 | SARS-CoV2 3CL Protease |    1242.13    |
| 4575 |                                 NCGC00385962-01                                 | SARS-CoV2 3CL Protease |    1242.79    |
| 4576 |                                 NCGC00485952-01                                 | SARS-CoV2 3CL Protease |    1244.04    |
| 4577 |                                 NCGC00385543-01                                 | SARS-CoV2 3CL Protease |    1245.00    |
| 4578 |                         NCGC00356067-01&NCGC00356067-12                         | SARS-CoV2 3CL Protease |    1247.53    |
| 4579 |                                 NCGC00169007-03                                 | SARS-CoV2 3CL Protease |    1247.80    |
| 4580 |                         NCGC00378691-02&NCGC00378691-05                         | SARS-CoV2 3CL Protease |    1247.82    |
| 4581 |                         NCGC00253646-01&NCGC00253646-08                         | SARS-CoV2 3CL Protease |    1248.41    |
| 4582 |                                 NCGC00408830-04                                 | SARS-CoV2 3CL Protease |    1248.46    |
| 4583 |                                 NCGC00263146-04                                 | SARS-CoV2 3CL Protease |    1249.56    |
| 4584 |                                 NCGC00263896-03                                 | SARS-CoV2 3CL Protease |    1249.69    |
| 4585 |                                 NCGC00510033-02                                 | SARS-CoV2 3CL Protease |    1250.21    |
| 4586 |                                 NCGC00182054-03                                 | SARS-CoV2 3CL Protease |    1251.06    |
| 4587 |                                 NCGC00370916-01                                 | SARS-CoV2 3CL Protease |    1251.60    |
| 4588 |                                 NCGC00169715-02                                 | SARS-CoV2 3CL Protease |    1251.67    |
| 4589 |                         NCGC00096081-04&NCGC00096081-05                         | SARS-CoV2 3CL Protease |    1251.92    |
| 4590 |                                 NCGC00390742-01                                 | SARS-CoV2 3CL Protease |    1252.85    |
| 4591 |                                 NCGC00522520-01                                 | SARS-CoV2 3CL Protease |    1253.27    |
| 4592 |                                 NCGC00481596-01                                 | SARS-CoV2 3CL Protease |    1253.61    |
| 4593 |                                 NCGC00378781-01                                 | SARS-CoV2 3CL Protease |    1253.91    |
| 4594 |                                 NCGC00166125-02                                 | SARS-CoV2 3CL Protease |    1253.95    |
| 4595 |                                 NCGC00381398-01                                 | SARS-CoV2 3CL Protease |    1254.04    |
| 4596 |                                 NCGC00384624-01                                 | SARS-CoV2 3CL Protease |    1254.09    |
| 4597 |                                 NCGC00387836-01                                 | SARS-CoV2 3CL Protease |    1254.44    |
| 4598 |                                 NCGC00370784-05                                 | SARS-CoV2 3CL Protease |    1255.69    |
| 4599 |                                 NCGC00262957-01                                 | SARS-CoV2 3CL Protease |    1256.33    |
| 4600 |                                 NCGC00185995-01                                 | SARS-CoV2 3CL Protease |    1256.49    |
| 4601 |                                 NCGC00347285-06                                 | SARS-CoV2 3CL Protease |    1256.75    |
| 4602 |                                 NCGC00347242-02                                 | SARS-CoV2 3CL Protease |    1258.01    |
| 4603 |                 NCGC00023212-14&NCGC00023212-30&NCGC00261021-01                 | SARS-CoV2 3CL Protease |    1258.43    |
| 4604 |                                 NCGC00498399-01                                 | SARS-CoV2 3CL Protease |    1258.87    |
| 4605 |                                 NCGC00385389-01                                 | SARS-CoV2 3CL Protease |    1262.36    |
| 4606 |                                 NCGC00015639-04                                 | SARS-CoV2 3CL Protease |    1262.45    |
| 4607 |                                 NCGC00389701-02                                 | SARS-CoV2 3CL Protease |    1264.37    |
| 4608 |                                 NCGC00379241-02                                 | SARS-CoV2 3CL Protease |    1264.40    |
| 4609 |                                 NCGC00168940-03                                 | SARS-CoV2 3CL Protease |    1264.83    |
| 4610 |                 NCGC00250400-05&NCGC00250400-09&NCGC00250400-12                 | SARS-CoV2 3CL Protease |    1266.59    |
| 4611 |                         NCGC00165791-03&NCGC00165791-04                         | SARS-CoV2 3CL Protease |    1267.14    |
| 4612 |                                 NCGC00402253-02                                 | SARS-CoV2 3CL Protease |    1267.36    |
| 4613 |                         NCGC00378978-02&NCGC00378978-05                         | SARS-CoV2 3CL Protease |    1267.97    |
| 4614 |                                 NCGC00015495-04                                 | SARS-CoV2 3CL Protease |    1268.32    |
| 4615 |                                 NCGC00384994-01                                 | SARS-CoV2 3CL Protease |    1271.30    |
| 4616 |                         NCGC00185778-04&NCGC00185778-06                         | SARS-CoV2 3CL Protease |    1271.39    |
| 4617 |                                 NCGC00174736-02                                 | SARS-CoV2 3CL Protease |    1271.49    |
| 4618 |                                 NCGC00015376-06                                 | SARS-CoV2 3CL Protease |    1271.74    |
| 4619 |                                 NCGC00510500-01                                 | SARS-CoV2 3CL Protease |    1272.62    |
| 4620 |                                 NCGC00347941-04                                 | SARS-CoV2 3CL Protease |    1272.65    |
| 4621 |                                 NCGC00024970-03                                 | SARS-CoV2 3CL Protease |    1273.31    |
| 4622 |                 NCGC00015264-09&NCGC00015264-13&NCGC00015264-24                 | SARS-CoV2 3CL Protease |    1273.46    |
| 4623 |                                 NCGC00015648-04                                 | SARS-CoV2 3CL Protease |    1273.46    |
| 4624 |         NCGC00263117-05&NCGC00263117-07&NCGC00263117-14&NCGC00263117-22         | SARS-CoV2 3CL Protease |    1274.45    |
| 4625 |                                 NCGC00159330-04                                 | SARS-CoV2 3CL Protease |    1274.78    |
| 4626 |                                 NCGC00496840-01                                 | SARS-CoV2 3CL Protease |    1274.93    |
| 4627 |                                 NCGC00507962-02                                 | SARS-CoV2 3CL Protease |    1276.07    |
| 4628 |                                 NCGC00180381-03                                 | SARS-CoV2 3CL Protease |    1276.33    |
| 4629 |                                 NCGC00164559-03                                 | SARS-CoV2 3CL Protease |    1276.90    |
| 4630 |                                 NCGC00485518-01                                 | SARS-CoV2 3CL Protease |    1277.57    |
| 4631 |                                 NCGC00346671-06                                 | SARS-CoV2 3CL Protease |    1277.89    |
| 4632 |                                 NCGC00385053-01                                 | SARS-CoV2 3CL Protease |    1277.95    |
| 4633 |                                 NCGC00169194-02                                 | SARS-CoV2 3CL Protease |    1281.72    |
| 4634 |                                 NCGC00015641-03                                 | SARS-CoV2 3CL Protease |    1282.63    |
| 4635 |                 NCGC00015159-08&NCGC00015159-13&NCGC00015159-22                 | SARS-CoV2 3CL Protease |    1282.80    |
| 4636 |                                 NCGC00262398-01                                 | SARS-CoV2 3CL Protease |    1283.33    |
| 4637 |                                 NCGC00162096-03                                 | SARS-CoV2 3CL Protease |    1283.80    |
| 4638 |                                 NCGC00179582-03                                 | SARS-CoV2 3CL Protease |    1287.19    |
| 4639 |                                 NCGC00346557-02                                 | SARS-CoV2 3CL Protease |    1287.32    |
| 4640 |                                 NCGC00015168-04                                 | SARS-CoV2 3CL Protease |    1289.00    |
| 4641 |                                 NCGC00370722-02                                 | SARS-CoV2 3CL Protease |    1289.02    |
| 4642 |                                 NCGC00347399-02                                 | SARS-CoV2 3CL Protease |    1289.96    |
| 4643 |                                 NCGC00018230-10                                 | SARS-CoV2 3CL Protease |    1290.45    |
| 4644 |                         NCGC00025329-02&NCGC00381716-02                         | SARS-CoV2 3CL Protease |    1291.61    |
| 4645 |                                 NCGC00510878-01                                 | SARS-CoV2 3CL Protease |    1292.15    |
| 4646 |                                 NCGC00015547-04                                 | SARS-CoV2 3CL Protease |    1293.66    |
| 4647 |         NCGC00262306-10&NCGC00262306-24&NCGC00262306-25&NCGC00346976-02         | SARS-CoV2 3CL Protease |    1293.68    |
| 4648 |                                 NCGC00386156-06                                 | SARS-CoV2 3CL Protease |    1293.88    |
| 4649 |                                 NCGC00421877-04                                 | SARS-CoV2 3CL Protease |    1294.63    |
| 4650 |                                 NCGC00380654-01                                 | SARS-CoV2 3CL Protease |    1294.80    |
| 4651 |                                 NCGC00181010-02                                 | SARS-CoV2 3CL Protease |    1296.16    |
| 4652 |                         NCGC00160628-03&NCGC00160628-18                         | SARS-CoV2 3CL Protease |    1296.36    |
| 4653 |                                 NCGC00386914-01                                 | SARS-CoV2 3CL Protease |    1297.03    |
| 4654 |                         NCGC00164547-06&NCGC00164547-18                         | SARS-CoV2 3CL Protease |    1298.09    |
| 4655 |                                 NCGC00402337-02                                 | SARS-CoV2 3CL Protease |    1301.04    |
| 4656 |                                 NCGC00381186-01                                 | SARS-CoV2 3CL Protease |    1301.29    |
| 4657 |                                 NCGC00381385-01                                 | SARS-CoV2 3CL Protease |    1303.06    |
| 4658 |                                 NCGC00522470-01                                 | SARS-CoV2 3CL Protease |    1305.88    |
| 4659 |                                 NCGC00380963-01                                 | SARS-CoV2 3CL Protease |    1306.41    |
| 4660 |                 NCGC00345802-01&NCGC00345802-05&NCGC00345802-09                 | SARS-CoV2 3CL Protease |    1306.81    |
| 4661 |                                 NCGC00253611-01                                 | SARS-CoV2 3CL Protease |    1307.42    |
| 4662 |                                 NCGC00346944-02                                 | SARS-CoV2 3CL Protease |    1310.20    |
| 4663 |                                 NCGC00167537-02                                 | SARS-CoV2 3CL Protease |    1310.74    |
| 4664 |                                 NCGC00501212-01                                 | SARS-CoV2 3CL Protease |    1310.83    |
| 4665 |                                 NCGC00162073-12                                 | SARS-CoV2 3CL Protease |    1312.40    |
| 4666 |                                 NCGC00169080-02                                 | SARS-CoV2 3CL Protease |    1312.53    |
| 4667 |                                 NCGC00385918-01                                 | SARS-CoV2 3CL Protease |    1313.04    |
| 4668 |                                 NCGC00179759-02                                 | SARS-CoV2 3CL Protease |    1319.08    |
| 4669 |                         NCGC00167525-02&NCGC00167525-11                         | SARS-CoV2 3CL Protease |    1319.70    |
| 4670 |                         NCGC00510497-01&NCGC00510497-02                         | SARS-CoV2 3CL Protease |    1320.08    |
| 4671 |                                 NCGC00387165-01                                 | SARS-CoV2 3CL Protease |    1320.64    |
| 4672 |                                 NCGC00165875-04                                 | SARS-CoV2 3CL Protease |    1322.40    |
| 4673 |                                 NCGC00379234-02                                 | SARS-CoV2 3CL Protease |    1322.80    |
| 4674 |                                 NCGC00178621-04                                 | SARS-CoV2 3CL Protease |    1323.84    |
| 4675 |                                 NCGC00015580-13                                 | SARS-CoV2 3CL Protease |    1323.87    |
| 4676 |                                 NCGC00351601-07                                 | SARS-CoV2 3CL Protease |    1325.79    |
| 4677 |                                 NCGC00262195-03                                 | SARS-CoV2 3CL Protease |    1325.94    |
| 4678 |                                 NCGC00346507-07                                 | SARS-CoV2 3CL Protease |    1326.26    |
| 4679 |                                 NCGC00091033-09                                 | SARS-CoV2 3CL Protease |    1326.30    |
| 4680 |                                 NCGC00379030-01                                 | SARS-CoV2 3CL Protease |    1327.66    |
| 4681 |                                 NCGC00381048-01                                 | SARS-CoV2 3CL Protease |    1327.74    |
| 4682 |                                 MLS002608514-02                                 | SARS-CoV2 3CL Protease |    1329.48    |
| 4683 |                                 NCGC00384494-01                                 | SARS-CoV2 3CL Protease |    1329.79    |
| 4684 |                                 NCGC00379154-03                                 | SARS-CoV2 3CL Protease |    1330.33    |
| 4685 |                         NCGC00022662-05&NCGC00022662-06                         | SARS-CoV2 3CL Protease |    1330.74    |
| 4686 |                                 NCGC00024488-05                                 | SARS-CoV2 3CL Protease |    1332.32    |
| 4687 |                 NCGC00015036-07&NCGC00015036-11&NCGC00015036-23                 | SARS-CoV2 3CL Protease |    1332.36    |
| 4688 |                                 NCGC00183013-01                                 | SARS-CoV2 3CL Protease |    1333.10    |
| 4689 |                                 NCGC00385233-01                                 | SARS-CoV2 3CL Protease |    1334.06    |
| 4690 |                                 NCGC00159498-03                                 | SARS-CoV2 3CL Protease |    1334.41    |
| 4691 |                         NCGC00390570-01&NCGC00390570-02                         | SARS-CoV2 3CL Protease |    1336.09    |
| 4692 |                                 NCGC00378558-04                                 | SARS-CoV2 3CL Protease |    1336.67    |
| 4693 |                                 NCGC00180342-02                                 | SARS-CoV2 3CL Protease |    1338.75    |
| 4694 |                         NCGC00345786-03&NCGC00345786-04                         | SARS-CoV2 3CL Protease |    1338.96    |
| 4695 |                                 NCGC00238624-07                                 | SARS-CoV2 3CL Protease |    1339.71    |
| 4696 |                                 NCGC00522019-01                                 | SARS-CoV2 3CL Protease |    1339.78    |
| 4697 |         NCGC00091149-26&NCGC00162288-07&NCGC00162288-12&NCGC00261574-01         | SARS-CoV2 3CL Protease |    1340.29    |
| 4698 |                                 NCGC00385556-01                                 | SARS-CoV2 3CL Protease |    1342.26    |
| 4699 |                                 NCGC00370807-05                                 | SARS-CoV2 3CL Protease |    1342.43    |
| 4700 |                                 NCGC00169062-04                                 | SARS-CoV2 3CL Protease |    1345.01    |
| 4701 |                                 NCGC00379067-01                                 | SARS-CoV2 3CL Protease |    1345.53    |
| 4702 |                                 NCGC00385950-01                                 | SARS-CoV2 3CL Protease |    1346.49    |
| 4703 |                                 NCGC00371008-01                                 | SARS-CoV2 3CL Protease |    1346.87    |
| 4704 |                                 NCGC00345849-02                                 | SARS-CoV2 3CL Protease |    1348.96    |
| 4705 |                                 NCGC00188437-01                                 | SARS-CoV2 3CL Protease |    1351.60    |
| 4706 |                                 NCGC00380914-01                                 | SARS-CoV2 3CL Protease |    1351.95    |
| 4707 |                                 NCGC00169815-02                                 | SARS-CoV2 3CL Protease |    1353.56    |
| 4708 |                                 NCGC00485557-01                                 | SARS-CoV2 3CL Protease |    1354.15    |
| 4709 |                                 NCGC00370755-01                                 | SARS-CoV2 3CL Protease |    1354.54    |
| 4710 |                                 NCGC00386303-01                                 | SARS-CoV2 3CL Protease |    1355.30    |
| 4711 |                                 NCGC00381280-01                                 | SARS-CoV2 3CL Protease |    1357.77    |
| 4712 |                                 NCGC00159513-03                                 | SARS-CoV2 3CL Protease |    1358.40    |
| 4713 |                         NCGC00165752-02&NCGC00165752-04                         | SARS-CoV2 3CL Protease |    1358.45    |
| 4714 |                                 NCGC00380418-01                                 | SARS-CoV2 3CL Protease |    1358.92    |
| 4715 |                                 NCGC00384796-01                                 | SARS-CoV2 3CL Protease |    1359.56    |
| 4716 |                                 NCGC00241108-04                                 | SARS-CoV2 3CL Protease |    1360.98    |
| 4717 |                                 NCGC00167831-05                                 | SARS-CoV2 3CL Protease |    1362.04    |
| 4718 |                                 NCGC00380969-01                                 | SARS-CoV2 3CL Protease |    1362.82    |
| 4719 |                 NCGC00015439-07&NCGC00015439-11&NCGC00015439-20                 | SARS-CoV2 3CL Protease |    1362.95    |
| 4720 |                                 NCGC00163532-06                                 | SARS-CoV2 3CL Protease |    1365.32    |
| 4721 |                                 NCGC00381334-01                                 | SARS-CoV2 3CL Protease |    1365.65    |
| 4722 |                                 NCGC00379253-01                                 | SARS-CoV2 3CL Protease |    1366.62    |
| 4723 |                                 NCGC00016332-04                                 | SARS-CoV2 3CL Protease |    1366.67    |
| 4724 |                                 NCGC00481653-02                                 | SARS-CoV2 3CL Protease |    1367.21    |
| 4725 |                         NCGC00016009-14&NCGC00016009-19                         | SARS-CoV2 3CL Protease |    1370.86    |
| 4726 |                                 NCGC00385880-01                                 | SARS-CoV2 3CL Protease |    1372.28    |
| 4727 |                                 NCGC00346935-09                                 | SARS-CoV2 3CL Protease |    1372.96    |
| 4728 |                                 NCGC00379179-07                                 | SARS-CoV2 3CL Protease |    1373.04    |
| 4729 |                                 NCGC00017344-11                                 | SARS-CoV2 3CL Protease |    1373.60    |
| 4730 |                         NCGC00378965-03&NCGC00378965-05                         | SARS-CoV2 3CL Protease |    1374.01    |
| 4731 |                                 NCGC00179306-04                                 | SARS-CoV2 3CL Protease |    1374.22    |
| 4732 |                                 NCGC00385086-01                                 | SARS-CoV2 3CL Protease |    1374.75    |
| 4733 |                                 NCGC00385038-01                                 | SARS-CoV2 3CL Protease |    1375.71    |
| 4734 |                                 NCGC00386857-03                                 | SARS-CoV2 3CL Protease |    1377.84    |
| 4735 |                                 NCGC00385578-01                                 | SARS-CoV2 3CL Protease |    1378.60    |
| 4736 |                                 NCGC00371155-01                                 | SARS-CoV2 3CL Protease |    1379.06    |
| 4737 |                                 NCGC00179742-02                                 | SARS-CoV2 3CL Protease |    1379.07    |
| 4738 |                                 NCGC00181039-02                                 | SARS-CoV2 3CL Protease |    1381.51    |
| 4739 |                                 NCGC00346684-02                                 | SARS-CoV2 3CL Protease |    1381.76    |
| 4740 |                                 NCGC00094034-06                                 | SARS-CoV2 3CL Protease |    1382.65    |
| 4741 |                                 NCGC00094616-07                                 | SARS-CoV2 3CL Protease |    1383.70    |
| 4742 |                                 NCGC00161344-07                                 | SARS-CoV2 3CL Protease |    1384.06    |
| 4743 |                                 NCGC00378816-01                                 | SARS-CoV2 3CL Protease |    1384.57    |
| 4744 |                                 NCGC00179546-05                                 | SARS-CoV2 3CL Protease |    1384.62    |
| 4745 |                                 NCGC00381043-01                                 | SARS-CoV2 3CL Protease |    1384.64    |
| 4746 |                                 NCGC00092361-06                                 | SARS-CoV2 3CL Protease |    1384.72    |
| 4747 |                                 NCGC00015987-06                                 | SARS-CoV2 3CL Protease |    1385.24    |
| 4748 |                                 NCGC00167522-02                                 | SARS-CoV2 3CL Protease |    1387.71    |
| 4749 |                                 NCGC00379180-02                                 | SARS-CoV2 3CL Protease |    1388.22    |
| 4750 |                                 NCGC00408803-01                                 | SARS-CoV2 3CL Protease |    1388.40    |
| 4751 |                                 NCGC00263533-12                                 | SARS-CoV2 3CL Protease |    1389.27    |
| 4752 |                                 NCGC00387496-01                                 | SARS-CoV2 3CL Protease |    1390.85    |
| 4753 |                                 NCGC00015356-06                                 | SARS-CoV2 3CL Protease |    1391.04    |
| 4754 |                                 NCGC00015614-05                                 | SARS-CoV2 3CL Protease |    1391.81    |
| 4755 |                                 NCGC00385297-01                                 | SARS-CoV2 3CL Protease |    1392.41    |
| 4756 |                                 NCGC00260749-01                                 | SARS-CoV2 3CL Protease |    1393.07    |
| 4757 |                                 NCGC00162270-02                                 | SARS-CoV2 3CL Protease |    1393.07    |
| 4758 |                                 NCGC00092345-07                                 | SARS-CoV2 3CL Protease |    1394.69    |
| 4759 |                                 NCGC00387217-01                                 | SARS-CoV2 3CL Protease |    1395.15    |
| 4760 |                                 NCGC00389672-02                                 | SARS-CoV2 3CL Protease |    1395.47    |
| 4761 |                                 NCGC00385288-01                                 | SARS-CoV2 3CL Protease |    1395.73    |
| 4762 |                                 NCGC00229704-02                                 | SARS-CoV2 3CL Protease |    1397.26    |
| 4763 |                                 NCGC00370838-01                                 | SARS-CoV2 3CL Protease |    1398.37    |
| 4764 |                                 NCGC00183860-01                                 | SARS-CoV2 3CL Protease |    1398.59    |
| 4765 |                 NCGC00167518-05&NCGC00167518-09&NCGC00167518-12                 | SARS-CoV2 3CL Protease |    1400.37    |
| 4766 |                         NCGC00015346-03&NCGC00016747-07                         | SARS-CoV2 3CL Protease |    1401.05    |
| 4767 |                                 NCGC00163540-01                                 | SARS-CoV2 3CL Protease |    1402.00    |
| 4768 |                                 NCGC00532514-01                                 | SARS-CoV2 3CL Protease |    1402.66    |
| 4769 |                                 NCGC00384770-01                                 | SARS-CoV2 3CL Protease |    1403.24    |
| 4770 |                         NCGC00025207-15&NCGC00025207-16                         | SARS-CoV2 3CL Protease |    1403.47    |
| 4771 |                                 NCGC00093824-03                                 | SARS-CoV2 3CL Protease |    1404.39    |
| 4772 |                                 NCGC00380479-01                                 | SARS-CoV2 3CL Protease |    1405.06    |
| 4773 |                                 NCGC00385385-01                                 | SARS-CoV2 3CL Protease |    1405.06    |
| 4774 |                 NCGC00263575-01&NCGC00263575-07&NCGC00263575-10                 | SARS-CoV2 3CL Protease |    1405.22    |
| 4775 |                                 NCGC00261245-01                                 | SARS-CoV2 3CL Protease |    1405.95    |
| 4776 |                                 NCGC00385626-01                                 | SARS-CoV2 3CL Protease |    1407.53    |
| 4777 |                                 NCGC00025245-05                                 | SARS-CoV2 3CL Protease |    1408.57    |
| 4778 |                                 NCGC00016834-07                                 | SARS-CoV2 3CL Protease |    1409.02    |
| 4779 |                                 NCGC00015606-06                                 | SARS-CoV2 3CL Protease |    1409.80    |
| 4780 |                                 NCGC00378733-02                                 | SARS-CoV2 3CL Protease |    1410.34    |
| 4781 |                                 NCGC00381073-01                                 | SARS-CoV2 3CL Protease |    1410.48    |
| 4782 |                                 NCGC00384573-01                                 | SARS-CoV2 3CL Protease |    1411.75    |
| 4783 |                                 NCGC00386326-01                                 | SARS-CoV2 3CL Protease |    1411.79    |
| 4784 |                                 NCGC00386030-01                                 | SARS-CoV2 3CL Protease |    1414.50    |
| 4785 |                                 NCGC00385168-01                                 | SARS-CoV2 3CL Protease |    1415.48    |
| 4786 |                                 NCGC00345084-02                                 | SARS-CoV2 3CL Protease |    1415.71    |
| 4787 |                                 NCGC00510162-01                                 | SARS-CoV2 3CL Protease |    1416.55    |
| 4788 |                                 NCGC00344111-03                                 | SARS-CoV2 3CL Protease |    1417.85    |
| 4789 |                                 NCGC00390548-02                                 | SARS-CoV2 3CL Protease |    1417.99    |
| 4790 |                                 NCGC00263174-02                                 | SARS-CoV2 3CL Protease |    1418.60    |
| 4791 |                                 NCGC00381095-01                                 | SARS-CoV2 3CL Protease |    1418.92    |
| 4792 |                                 NCGC00015211-05                                 | SARS-CoV2 3CL Protease |    1418.92    |
| 4793 |                                 NCGC00015210-05                                 | SARS-CoV2 3CL Protease |    1418.92    |
| 4794 |                                 NCGC00380942-01                                 | SARS-CoV2 3CL Protease |    1421.69    |
