| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 3799 |                                 NCGC00370979-01                                 | SARS-CoV2 3CL Protease |    1678.93    |
| 3800 |                         NCGC00016480-10&NCGC00016480-20                         | SARS-CoV2 3CL Protease |    1684.38    |
| 3801 |                                 NCGC00379135-01                                 | SARS-CoV2 3CL Protease |    1685.01    |
| 3802 |                                 NCGC00094956-04                                 | SARS-CoV2 3CL Protease |    1685.62    |
| 3803 |                                 NCGC00381207-01                                 | SARS-CoV2 3CL Protease |    1686.96    |
| 3804 |                                 NCGC00385121-01                                 | SARS-CoV2 3CL Protease |    1687.33    |
| 3805 |                                 NCGC00389725-01                                 | SARS-CoV2 3CL Protease |    1687.98    |
| 3806 |                                 NCGC00499577-01                                 | SARS-CoV2 3CL Protease |    1688.03    |
| 3807 |                         NCGC00025291-03&NCGC00025291-04                         | SARS-CoV2 3CL Protease |    1688.48    |
| 3808 |                                 NCGC00178145-03                                 | SARS-CoV2 3CL Protease |    1690.85    |
| 3809 |                                 NCGC00022382-06                                 | SARS-CoV2 3CL Protease |    1691.22    |
| 3810 |                                 NCGC00091920-03                                 | SARS-CoV2 3CL Protease |    1692.18    |
| 3811 |                                 NCGC00378631-01                                 | SARS-CoV2 3CL Protease |    1694.83    |
| 3812 |                                 NCGC00380648-01                                 | SARS-CoV2 3CL Protease |    1695.31    |
| 3813 |                                 NCGC00263128-02                                 | SARS-CoV2 3CL Protease |    1697.13    |
| 3814 |                                 NCGC00386065-01                                 | SARS-CoV2 3CL Protease |    1698.00    |
| 3815 |                                 NCGC00485402-01                                 | SARS-CoV2 3CL Protease |    1698.04    |
| 3816 |                                 NCGC00348372-01                                 | SARS-CoV2 3CL Protease |    1698.30    |
| 3817 |                                 NCGC00164584-03                                 | SARS-CoV2 3CL Protease |    1699.63    |
| 3818 |                                 NCGC00384794-01                                 | SARS-CoV2 3CL Protease |    1700.96    |
| 3819 |                                 NCGC00370866-10                                 | SARS-CoV2 3CL Protease |    1701.09    |
| 3820 |                                 NCGC00385462-01                                 | SARS-CoV2 3CL Protease |    1701.18    |
| 3821 |                                 NCGC00380777-01                                 | SARS-CoV2 3CL Protease |    1701.57    |
| 3822 |                                 NCGC00480746-01                                 | SARS-CoV2 3CL Protease |    1701.58    |
| 3823 |                                 NCGC00402235-03                                 | SARS-CoV2 3CL Protease |    1701.88    |
| 3824 |                                 NCGC00179370-05                                 | SARS-CoV2 3CL Protease |    1702.45    |
| 3825 |                                 NCGC00249685-09                                 | SARS-CoV2 3CL Protease |    1703.00    |
| 3826 |                                 NCGC00485965-01                                 | SARS-CoV2 3CL Protease |    1703.72    |
| 3827 |                                 NCGC00179358-04                                 | SARS-CoV2 3CL Protease |    1703.88    |
| 3828 |                                 NCGC00384584-01                                 | SARS-CoV2 3CL Protease |    1705.94    |
| 3829 |                                 NCGC00263195-04                                 | SARS-CoV2 3CL Protease |    1706.39    |
| 3830 |                                 NCGC00018250-06                                 | SARS-CoV2 3CL Protease |    1707.31    |
| 3831 |                                 NCGC00169206-02                                 | SARS-CoV2 3CL Protease |    1707.57    |
| 3832 |                                 NCGC00386412-04                                 | SARS-CoV2 3CL Protease |    1707.91    |
| 3833 |                                 NCGC00379089-04                                 | SARS-CoV2 3CL Protease |    1709.01    |
| 3834 |                                 NCGC00384864-01                                 | SARS-CoV2 3CL Protease |    1709.03    |
| 3835 |                                 NCGC00017331-08                                 | SARS-CoV2 3CL Protease |    1710.30    |
| 3836 |                                 NCGC00096077-06                                 | SARS-CoV2 3CL Protease |    1711.85    |
| 3837 |                         NCGC00346648-05&NCGC00346648-07                         | SARS-CoV2 3CL Protease |    1711.90    |
| 3838 |                                 NCGC00386644-01                                 | SARS-CoV2 3CL Protease |    1713.15    |
| 3839 |                                 NCGC00390742-01                                 | SARS-CoV2 3CL Protease |    1713.40    |
| 3840 |                                 NCGC00387848-03                                 | SARS-CoV2 3CL Protease |    1714.24    |
| 3841 |                                 NCGC00162338-02                                 | SARS-CoV2 3CL Protease |    1714.33    |
| 3842 |                         NCGC00164543-02&NCGC00164543-04                         | SARS-CoV2 3CL Protease |    1715.02    |
| 3843 |                         NCGC00241455-04&NCGC00241455-08                         | SARS-CoV2 3CL Protease |    1715.17    |
| 3844 |                                 NCGC00180427-03                                 | SARS-CoV2 3CL Protease |    1715.46    |
| 3845 |                                 NCGC00185003-01                                 | SARS-CoV2 3CL Protease |    1715.72    |
| 3846 |                                 NCGC00015619-10                                 | SARS-CoV2 3CL Protease |    1716.11    |
| 3847 |                         NCGC00018296-07&NCGC00018296-15                         | SARS-CoV2 3CL Protease |    1716.55    |
| 3848 |                                 NCGC00385195-01                                 | SARS-CoV2 3CL Protease |    1717.25    |
| 3849 |                                 NCGC00162205-02                                 | SARS-CoV2 3CL Protease |    1720.30    |
| 3850 |                         NCGC00249611-04&NCGC00249611-05                         | SARS-CoV2 3CL Protease |    1720.53    |
| 3851 |                                 NCGC00484059-01                                 | SARS-CoV2 3CL Protease |    1722.31    |
| 3852 |                         NCGC00016447-01&NCGC00344555-01                         | SARS-CoV2 3CL Protease |    1722.43    |
| 3853 |                                 NCGC00484999-01                                 | SARS-CoV2 3CL Protease |    1722.67    |
| 3854 |                                 NCGC00385659-01                                 | SARS-CoV2 3CL Protease |    1722.73    |
| 3855 |                                 NCGC00094466-03                                 | SARS-CoV2 3CL Protease |    1723.19    |
| 3856 |                                 NCGC00387489-01                                 | SARS-CoV2 3CL Protease |    1723.94    |
| 3857 |                         NCGC00016504-09&NCGC00016504-17                         | SARS-CoV2 3CL Protease |    1724.40    |
| 3858 |                         NCGC00346942-01&NCGC00346942-02                         | SARS-CoV2 3CL Protease |    1724.56    |
| 3859 |                                 NCGC00249897-01                                 | SARS-CoV2 3CL Protease |    1724.93    |
| 3860 |                                 NCGC00370911-01                                 | SARS-CoV2 3CL Protease |    1725.56    |
| 3861 |                                 NCGC00402354-01                                 | SARS-CoV2 3CL Protease |    1725.73    |
| 3862 |                                 NCGC00384857-01                                 | SARS-CoV2 3CL Protease |    1725.73    |
| 3863 |                                 NCGC00385961-01                                 | SARS-CoV2 3CL Protease |    1726.79    |
| 3864 |                                 NCGC00481108-02                                 | SARS-CoV2 3CL Protease |    1726.99    |
| 3865 |                         NCGC00016954-06&NCGC00261715-01                         | SARS-CoV2 3CL Protease |    1729.59    |
| 3866 |                                 NCGC00389552-01                                 | SARS-CoV2 3CL Protease |    1730.80    |
| 3867 |                         NCGC00346654-10&NCGC00346654-11                         | SARS-CoV2 3CL Protease |    1731.85    |
| 3868 |                                 NCGC00165910-02                                 | SARS-CoV2 3CL Protease |    1732.59    |
| 3869 |                                 NCGC00485937-01                                 | SARS-CoV2 3CL Protease |    1733.04    |
| 3870 |                                 NCGC00168114-09                                 | SARS-CoV2 3CL Protease |    1733.20    |
| 3871 |                         NCGC00015704-04&NCGC00015704-09                         | SARS-CoV2 3CL Protease |    1734.09    |
| 3872 |                                 NCGC00370915-01                                 | SARS-CoV2 3CL Protease |    1734.99    |
| 3873 |                         NCGC00244257-02&NCGC00244257-08                         | SARS-CoV2 3CL Protease |    1735.31    |
| 3874 |                                 NCGC00250403-11                                 | SARS-CoV2 3CL Protease |    1735.66    |
| 3875 |                                 NCGC00385331-01                                 | SARS-CoV2 3CL Protease |    1735.82    |
| 3876 |                                 NCGC00186032-01                                 | SARS-CoV2 3CL Protease |    1736.37    |
| 3877 |                                 NCGC00387830-03                                 | SARS-CoV2 3CL Protease |    1737.95    |
| 3878 |                         NCGC00263094-05&NCGC00263094-06                         | SARS-CoV2 3CL Protease |    1739.13    |
| 3879 |                         NCGC00241108-06&NCGC00241108-15                         | SARS-CoV2 3CL Protease |    1741.05    |
| 3880 |                                 NCGC00475739-01                                 | SARS-CoV2 3CL Protease |    1742.43    |
| 3881 |                         NCGC00261549-01&NCGC00263133-09                         | SARS-CoV2 3CL Protease |    1742.84    |
| 3882 |                                 NCGC00168872-03                                 | SARS-CoV2 3CL Protease |    1745.11    |
| 3883 |                                 NCGC00092345-07                                 | SARS-CoV2 3CL Protease |    1745.19    |
| 3884 |                         NCGC00015959-05&NCGC00015959-09                         | SARS-CoV2 3CL Protease |    1748.36    |
| 3885 |                                 NCGC00162255-02                                 | SARS-CoV2 3CL Protease |    1748.71    |
| 3886 |                                 NCGC00263167-10                                 | SARS-CoV2 3CL Protease |    1748.73    |
| 3887 |                                 NCGC00262533-03                                 | SARS-CoV2 3CL Protease |    1749.99    |
| 3888 |                                 NCGC00249893-01                                 | SARS-CoV2 3CL Protease |    1750.39    |
| 3889 |                                 NCGC00025272-05                                 | SARS-CoV2 3CL Protease |    1751.74    |
| 3890 |                                 NCGC00183362-01                                 | SARS-CoV2 3CL Protease |    1751.78    |
| 3891 |                                 NCGC00179499-05                                 | SARS-CoV2 3CL Protease |    1751.79    |
| 3892 |                                 NCGC00370998-03                                 | SARS-CoV2 3CL Protease |    1752.08    |
| 3893 |                         NCGC00015999-14&NCGC00015999-19                         | SARS-CoV2 3CL Protease |    1752.14    |
| 3894 |                                 NCGC00510464-01                                 | SARS-CoV2 3CL Protease |    1753.03    |
| 3895 |                                 NCGC00386350-01                                 | SARS-CoV2 3CL Protease |    1753.50    |
| 3896 |                                 NCGC00389672-02                                 | SARS-CoV2 3CL Protease |    1754.28    |
| 3897 |                                 NCGC00016879-06                                 | SARS-CoV2 3CL Protease |    1755.47    |
| 3898 |                                 NCGC00092293-08                                 | SARS-CoV2 3CL Protease |    1756.75    |
| 3899 |                         NCGC00344565-01&NCGC00344565-04                         | SARS-CoV2 3CL Protease |    1757.04    |
| 3900 |                                 NCGC00384814-01                                 | SARS-CoV2 3CL Protease |    1757.65    |
| 3901 |                                 NCGC00015489-03                                 | SARS-CoV2 3CL Protease |    1758.62    |
| 3902 |                                 NCGC00385096-01                                 | SARS-CoV2 3CL Protease |    1758.68    |
| 3903 |                                 NCGC00261167-01                                 | SARS-CoV2 3CL Protease |    1759.54    |
| 3904 |                                 NCGC00182057-03                                 | SARS-CoV2 3CL Protease |    1759.92    |
| 3905 |                                 NCGC00241104-09                                 | SARS-CoV2 3CL Protease |    1760.40    |
| 3906 |                         NCGC00344053-04&NCGC00344053-09                         | SARS-CoV2 3CL Protease |    1760.74    |
| 3907 |                                 NCGC00380879-01                                 | SARS-CoV2 3CL Protease |    1760.94    |
| 3908 |                         NCGC00181002-04&NCGC00181002-10                         | SARS-CoV2 3CL Protease |    1762.79    |
| 3909 |                                 NCGC00163544-09                                 | SARS-CoV2 3CL Protease |    1763.08    |
| 3910 |                                 NCGC00344091-03                                 | SARS-CoV2 3CL Protease |    1764.27    |
| 3911 |                                 NCGC00242478-04                                 | SARS-CoV2 3CL Protease |    1764.49    |
| 3912 |                                 NCGC00346612-06                                 | SARS-CoV2 3CL Protease |    1765.71    |
| 3913 |                                 NCGC00380379-01                                 | SARS-CoV2 3CL Protease |    1766.01    |
| 3914 |                         NCGC00274056-12&NCGC00346521-01                         | SARS-CoV2 3CL Protease |    1767.76    |
| 3915 |                                 NCGC00385742-01                                 | SARS-CoV2 3CL Protease |    1768.47    |
| 3916 |                                 NCGC00485899-01                                 | SARS-CoV2 3CL Protease |    1769.61    |
| 3917 |                                 NCGC00180357-02                                 | SARS-CoV2 3CL Protease |    1771.74    |
| 3918 |                                 NCGC00386698-03                                 | SARS-CoV2 3CL Protease |    1772.46    |
| 3919 |                                 NCGC00094810-08                                 | SARS-CoV2 3CL Protease |    1776.66    |
| 3920 |                                 NCGC00385271-01                                 | SARS-CoV2 3CL Protease |    1777.13    |
| 3921 |                                 NCGC00386659-01                                 | SARS-CoV2 3CL Protease |    1777.37    |
| 3922 |                                 NCGC00381294-01                                 | SARS-CoV2 3CL Protease |    1777.50    |
| 3923 |                                 NCGC00370789-01                                 | SARS-CoV2 3CL Protease |    1778.37    |
| 3924 |                                 NCGC00183868-02                                 | SARS-CoV2 3CL Protease |    1778.90    |
| 3925 |                                 NCGC00261970-01                                 | SARS-CoV2 3CL Protease |    1781.97    |
| 3926 |                         NCGC00016508-03&NCGC00016508-04                         | SARS-CoV2 3CL Protease |    1782.44    |
| 3927 |                                 NCGC00345830-02                                 | SARS-CoV2 3CL Protease |    1783.62    |
| 3928 |                                 NCGC00384756-01                                 | SARS-CoV2 3CL Protease |    1784.37    |
| 3929 |                                 NCGC00015614-05                                 | SARS-CoV2 3CL Protease |    1784.67    |
| 3930 |                                 NCGC00387156-01                                 | SARS-CoV2 3CL Protease |    1786.71    |
| 3931 |                         NCGC00025035-05&NCGC00381704-12                         | SARS-CoV2 3CL Protease |    1788.79    |
| 3932 |                                 NCGC00388136-02                                 | SARS-CoV2 3CL Protease |    1789.00    |
| 3933 |                                 NCGC00181099-01                                 | SARS-CoV2 3CL Protease |    1789.62    |
| 3934 |                                 NCGC00385109-01                                 | SARS-CoV2 3CL Protease |    1790.36    |
| 3935 |                                 NCGC00386649-02                                 | SARS-CoV2 3CL Protease |    1790.41    |
| 3936 |                                 NCGC00386555-01                                 | SARS-CoV2 3CL Protease |    1791.45    |
| 3937 |                                 NCGC00378933-01                                 | SARS-CoV2 3CL Protease |    1791.75    |
| 3938 |                         NCGC00168108-05&NCGC00168108-06                         | SARS-CoV2 3CL Protease |    1792.24    |
| 3939 |                                 NCGC00346821-04                                 | SARS-CoV2 3CL Protease |    1793.57    |
| 3940 |                                 NCGC00387762-01                                 | SARS-CoV2 3CL Protease |    1793.89    |
| 3941 |                                 NCGC00169815-02                                 | SARS-CoV2 3CL Protease |    1794.26    |
| 3942 |                                 NCGC00390385-01                                 | SARS-CoV2 3CL Protease |    1794.41    |
| 3943 |                                 NCGC00370766-02                                 | SARS-CoV2 3CL Protease |    1794.89    |
| 3944 |                                 NCGC00095344-03                                 | SARS-CoV2 3CL Protease |    1797.73    |
| 3945 |                                 ﻿NCGC00093656-03                                | SARS-CoV2 3CL Protease |    1798.73    |
| 3946 |                         NCGC00015996-07&NCGC00015996-10                         | SARS-CoV2 3CL Protease |    1798.86    |
| 3947 |                                 NCGC00390608-01                                 | SARS-CoV2 3CL Protease |    1799.59    |
| 3948 | NCGC00016759-04&NCGC00016759-08&NCGC00016759-38&NCGC00023414-04&NCGC00023414-05 | SARS-CoV2 3CL Protease |    1800.15    |
| 3949 |                         NCGC00263186-04&NCGC00263186-11                         | SARS-CoV2 3CL Protease |    1800.52    |
| 3950 |                                 NCGC00386899-01                                 | SARS-CoV2 3CL Protease |    1800.64    |
| 3951 |                                 NCGC00247866-05                                 | SARS-CoV2 3CL Protease |    1800.98    |
| 3952 |                                 NCGC00389336-01                                 | SARS-CoV2 3CL Protease |    1801.25    |
| 3953 |                                 NCGC00077915-02                                 | SARS-CoV2 3CL Protease |    1802.10    |
| 3954 |                                 NCGC00160408-06                                 | SARS-CoV2 3CL Protease |    1803.23    |
| 3955 |                                 NCGC00402265-03                                 | SARS-CoV2 3CL Protease |    1803.48    |
| 3956 |                                 NCGC00480919-01                                 | SARS-CoV2 3CL Protease |    1805.28    |
| 3957 |                                 NCGC00025087-06                                 | SARS-CoV2 3CL Protease |    1805.37    |
| 3958 |                                 NCGC00389788-02                                 | SARS-CoV2 3CL Protease |    1805.47    |
| 3959 |                                 NCGC00182049-02                                 | SARS-CoV2 3CL Protease |    1805.49    |
| 3960 |                 NCGC00015264-09&NCGC00015264-13&NCGC00015264-24                 | SARS-CoV2 3CL Protease |    1807.85    |
| 3961 |                                 NCGC00347659-02                                 | SARS-CoV2 3CL Protease |    1808.34    |
| 3962 |                                 NCGC00380776-01                                 | SARS-CoV2 3CL Protease |    1808.58    |
| 3963 |                                 NCGC00015426-07                                 | SARS-CoV2 3CL Protease |    1810.45    |
| 3964 |                                 NCGC00522552-01                                 | SARS-CoV2 3CL Protease |    1810.56    |
| 3965 |                                 NCGC00386255-01                                 | SARS-CoV2 3CL Protease |    1811.64    |
| 3966 |                                 NCGC00370977-01                                 | SARS-CoV2 3CL Protease |    1812.26    |
| 3967 |                                 NCGC00261843-01                                 | SARS-CoV2 3CL Protease |    1812.89    |
| 3968 |                                 NCGC00390641-01                                 | SARS-CoV2 3CL Protease |    1814.55    |
| 3969 |                                 NCGC00385776-01                                 | SARS-CoV2 3CL Protease |    1814.56    |
| 3970 |                                 NCGC00380981-01                                 | SARS-CoV2 3CL Protease |    1815.37    |
| 3971 |                         NCGC00159521-09&NCGC00159521-16                         | SARS-CoV2 3CL Protease |    1815.93    |
| 3972 |                                 NCGC00229704-02                                 | SARS-CoV2 3CL Protease |    1817.02    |
| 3973 |                         NCGC00384304-02&NCGC00384304-03                         | SARS-CoV2 3CL Protease |    1817.95    |
| 3974 |                                 NCGC00510480-01                                 | SARS-CoV2 3CL Protease |    1819.08    |
| 3975 |                                 NCGC00346962-03                                 | SARS-CoV2 3CL Protease |    1819.40    |
| 3976 |                                 NCGC00346622-03                                 | SARS-CoV2 3CL Protease |    1819.64    |
| 3977 |                                 NCGC00016333-05                                 | SARS-CoV2 3CL Protease |    1820.00    |
| 3978 |                                 NCGC00024307-05                                 | SARS-CoV2 3CL Protease |    1820.16    |
| 3979 |                         NCGC00390646-01&NCGC00390646-02                         | SARS-CoV2 3CL Protease |    1820.50    |
| 3980 |                         NCGC00249377-04&NCGC00249377-08                         | SARS-CoV2 3CL Protease |    1821.01    |
| 3981 |                                 NCGC00166308-02                                 | SARS-CoV2 3CL Protease |    1821.09    |
| 3982 |                         NCGC00379032-04&NCGC00379032-06                         | SARS-CoV2 3CL Protease |    1821.43    |
| 3983 |                                 NCGC00378890-01                                 | SARS-CoV2 3CL Protease |    1821.65    |
| 3984 |                                 NCGC00345805-01                                 | SARS-CoV2 3CL Protease |    1821.76    |
| 3985 |                                 NCGC00095703-06                                 | SARS-CoV2 3CL Protease |    1822.20    |
| 3986 |                                 NCGC00384999-01                                 | SARS-CoV2 3CL Protease |    1822.27    |
| 3987 |                                 NCGC00015720-07                                 | SARS-CoV2 3CL Protease |    1823.50    |
| 3988 |                         NCGC00386712-01&NCGC00386712-02                         | SARS-CoV2 3CL Protease |    1825.93    |
| 3989 |                                 NCGC00475728-01                                 | SARS-CoV2 3CL Protease |    1826.20    |
| 3990 |                         NCGC00263219-03&NCGC00263219-08                         | SARS-CoV2 3CL Protease |    1826.23    |
| 3991 |                                 NCGC00013895-08                                 | SARS-CoV2 3CL Protease |    1826.67    |
| 3992 |                                 NCGC00389614-01                                 | SARS-CoV2 3CL Protease |    1827.37    |
| 3993 |                                 NCGC00385757-01                                 | SARS-CoV2 3CL Protease |    1827.74    |
| 3994 |                                 NCGC00346494-06                                 | SARS-CoV2 3CL Protease |    1827.95    |
| 3995 |                                 NCGC00371150-04                                 | SARS-CoV2 3CL Protease |    1829.10    |
| 3996 |                                 NCGC00261929-01                                 | SARS-CoV2 3CL Protease |    1829.43    |
| 3997 |                                 NCGC00380915-01                                 | SARS-CoV2 3CL Protease |    1829.73    |
| 3998 |                                 NCGC00385308-01                                 | SARS-CoV2 3CL Protease |    1830.14    |
| 3999 |                                 NCGC00024944-04                                 | SARS-CoV2 3CL Protease |    1831.23    |
| 4000 |                                 NCGC00016710-05                                 | SARS-CoV2 3CL Protease |    1834.03    |
| 4001 |                                 NCGC00509913-01                                 | SARS-CoV2 3CL Protease |    1834.09    |
| 4002 |                                 NCGC00347770-02                                 | SARS-CoV2 3CL Protease |    1834.32    |
| 4003 |                                 NCGC00180350-02                                 | SARS-CoV2 3CL Protease |    1834.78    |
| 4004 |                                 NCGC00185745-01                                 | SARS-CoV2 3CL Protease |    1836.29    |
| 4005 |                                 NCGC00387863-04                                 | SARS-CoV2 3CL Protease |    1836.76    |
| 4006 |                                 NCGC00229704-01                                 | SARS-CoV2 3CL Protease |    1838.72    |
| 4007 |                                 NCGC00370782-01                                 | SARS-CoV2 3CL Protease |    1839.37    |
| 4008 |                                 NCGC00250383-02                                 | SARS-CoV2 3CL Protease |    1839.57    |
| 4009 |                                 NCGC00186005-01                                 | SARS-CoV2 3CL Protease |    1840.76    |
| 4010 |                                 NCGC00159326-03                                 | SARS-CoV2 3CL Protease |    1842.94    |
| 4011 |                                 NCGC00384894-01                                 | SARS-CoV2 3CL Protease |    1843.52    |
| 4012 |                                 NCGC00385157-01                                 | SARS-CoV2 3CL Protease |    1843.86    |
| 4013 |                                 NCGC00159384-04                                 | SARS-CoV2 3CL Protease |    1844.11    |
| 4014 |                                 NCGC00346630-05                                 | SARS-CoV2 3CL Protease |    1844.37    |
| 4015 |                                 NCGC00159325-05                                 | SARS-CoV2 3CL Protease |    1845.09    |
| 4016 |                         NCGC00015121-17&NCGC00015121-25                         | SARS-CoV2 3CL Protease |    1845.34    |
| 4017 |                                 NCGC00016048-03                                 | SARS-CoV2 3CL Protease |    1845.44    |
| 4018 |                                 NCGC00370984-01                                 | SARS-CoV2 3CL Protease |    1846.21    |
| 4019 |                                 NCGC00351432-08                                 | SARS-CoV2 3CL Protease |    1847.12    |
| 4020 |                                 NCGC00386274-04                                 | SARS-CoV2 3CL Protease |    1847.65    |
| 4021 |                         NCGC00025355-12&NCGC00260780-01                         | SARS-CoV2 3CL Protease |    1848.80    |
| 4022 |                         NCGC00015580-22&NCGC00261391-01                         | SARS-CoV2 3CL Protease |    1848.92    |
| 4023 |                                 NCGC00384169-08                                 | SARS-CoV2 3CL Protease |    1849.16    |
| 4024 |                                 NCGC00485430-01                                 | SARS-CoV2 3CL Protease |    1849.40    |
| 4025 |                                 NCGC00378849-03                                 | SARS-CoV2 3CL Protease |    1849.48    |
| 4026 |                                 NCGC00180892-03                                 | SARS-CoV2 3CL Protease |    1850.64    |
| 4027 |                                 NCGC00386292-05                                 | SARS-CoV2 3CL Protease |    1851.89    |
| 4028 |                                 NCGC00169103-03                                 | SARS-CoV2 3CL Protease |    1852.03    |
| 4029 |                                 NCGC00385233-01                                 | SARS-CoV2 3CL Protease |    1853.20    |
| 4030 |                         NCGC00015233-04&NCGC00015233-07                         | SARS-CoV2 3CL Protease |    1853.60    |
| 4031 |                                 NCGC00169963-02                                 | SARS-CoV2 3CL Protease |    1853.72    |
| 4032 |                         NCGC00094226-07&NCGC00094226-13                         | SARS-CoV2 3CL Protease |    1853.91    |
| 4033 |                                 NCGC00179819-03                                 | SARS-CoV2 3CL Protease |    1854.50    |
| 4034 |                                 NCGC00384621-01                                 | SARS-CoV2 3CL Protease |    1854.81    |
| 4035 |                                 NCGC00096014-03                                 | SARS-CoV2 3CL Protease |    1854.83    |
| 4036 |                                 NCGC00347935-08                                 | SARS-CoV2 3CL Protease |    1854.96    |
| 4037 |                                 NCGC00379050-01                                 | SARS-CoV2 3CL Protease |    1855.53    |
| 4038 |                                 NCGC00380429-01                                 | SARS-CoV2 3CL Protease |    1856.07    |
| 4039 |                                 NCGC00389702-01                                 | SARS-CoV2 3CL Protease |    1856.16    |
| 4040 |                                 NCGC00015266-08                                 | SARS-CoV2 3CL Protease |    1857.09    |
| 4041 |                                 NCGC00095348-11                                 | SARS-CoV2 3CL Protease |    1858.50    |
| 4042 |                                 NCGC00522560-01                                 | SARS-CoV2 3CL Protease |    1859.97    |
| 4043 |                                 NCGC00402338-02                                 | SARS-CoV2 3CL Protease |    1860.93    |
| 4044 |                                 NCGC00384904-01                                 | SARS-CoV2 3CL Protease |    1861.57    |
| 4045 |                                 NCGC00344134-02                                 | SARS-CoV2 3CL Protease |    1861.96    |
| 4046 |                                 NCGC00385451-01                                 | SARS-CoV2 3CL Protease |    1863.81    |
| 4047 |                                 NCGC00345834-05                                 | SARS-CoV2 3CL Protease |    1864.04    |
| 4048 |                                 NCGC00142619-04                                 | SARS-CoV2 3CL Protease |    1864.17    |
| 4049 |                                 NCGC00385304-01                                 | SARS-CoV2 3CL Protease |    1864.85    |
| 4050 |                                 NCGC00390660-02                                 | SARS-CoV2 3CL Protease |    1866.58    |
| 4051 |                         NCGC00016643-09&NCGC00016643-13                         | SARS-CoV2 3CL Protease |    1868.28    |
| 4052 |                                 NCGC00025212-08                                 | SARS-CoV2 3CL Protease |    1869.57    |
| 4053 |                                 NCGC00386431-02                                 | SARS-CoV2 3CL Protease |    1870.00    |
| 4054 |                                 NCGC00510187-01                                 | SARS-CoV2 3CL Protease |    1870.85    |
| 4055 |                                 NCGC00510444-01                                 | SARS-CoV2 3CL Protease |    1873.24    |
| 4056 |                                 NCGC00381225-01                                 | SARS-CoV2 3CL Protease |    1873.40    |
| 4057 |                                 NCGC00345845-02                                 | SARS-CoV2 3CL Protease |    1873.51    |
| 4058 |                                 NCGC00485175-01                                 | SARS-CoV2 3CL Protease |    1874.68    |
| 4059 |                         NCGC00389251-01&NCGC00389251-02                         | SARS-CoV2 3CL Protease |    1878.34    |
| 4060 |                                 NCGC00261094-01                                 | SARS-CoV2 3CL Protease |    1880.18    |
| 4061 |                 NCGC00263575-01&NCGC00263575-07&NCGC00263575-10                 | SARS-CoV2 3CL Protease |    1880.80    |
| 4062 |                                 NCGC00188864-02                                 | SARS-CoV2 3CL Protease |    1882.27    |
| 4063 |                                 NCGC00385744-01                                 | SARS-CoV2 3CL Protease |    1882.29    |
| 4064 |                                 NCGC00348365-01                                 | SARS-CoV2 3CL Protease |    1884.03    |
| 4065 |                         NCGC00346070-02&NCGC00346070-09                         | SARS-CoV2 3CL Protease |    1885.51    |
| 4066 |                                 NCGC00345818-01                                 | SARS-CoV2 3CL Protease |    1885.96    |
| 4067 |                                 NCGC00485472-01                                 | SARS-CoV2 3CL Protease |    1886.50    |
| 4068 |                                 NCGC00340210-02                                 | SARS-CoV2 3CL Protease |    1887.22    |
| 4069 |                                 NCGC00015727-06                                 | SARS-CoV2 3CL Protease |    1889.23    |
| 4070 |                                 NCGC00021202-03                                 | SARS-CoV2 3CL Protease |    1889.51    |
| 4071 |                         NCGC00346663-03&NCGC00346663-04                         | SARS-CoV2 3CL Protease |    1889.59    |
| 4072 |                                 NCGC00378846-01                                 | SARS-CoV2 3CL Protease |    1890.56    |
| 4073 |                                 NCGC00387860-01                                 | SARS-CoV2 3CL Protease |    1891.22    |
| 4074 |                                 NCGC00485892-01                                 | SARS-CoV2 3CL Protease |    1894.41    |
| 4075 |                                 NCGC00381316-01                                 | SARS-CoV2 3CL Protease |    1894.94    |
| 4076 |                                 NCGC00385959-01                                 | SARS-CoV2 3CL Protease |    1895.19    |
| 4077 |                                 NCGC00180693-03                                 | SARS-CoV2 3CL Protease |    1896.86    |
| 4078 |                                 NCGC00183856-01                                 | SARS-CoV2 3CL Protease |    1899.64    |
| 4079 |                                 NCGC00481505-01                                 | SARS-CoV2 3CL Protease |    1900.11    |
| 4080 |                         NCGC00024714-06&NCGC00024714-11                         | SARS-CoV2 3CL Protease |    1901.47    |
| 4081 |                                 NCGC00386294-01                                 | SARS-CoV2 3CL Protease |    1902.54    |
| 4082 |                                 NCGC00016600-08                                 | SARS-CoV2 3CL Protease |    1903.04    |
| 4083 |                                 NCGC00244248-01                                 | SARS-CoV2 3CL Protease |    1903.88    |
| 4084 |                                 NCGC00163356-04                                 | SARS-CoV2 3CL Protease |    1905.55    |
| 4085 |                                 NCGC00162324-02                                 | SARS-CoV2 3CL Protease |    1905.96    |
| 4086 |                                 NCGC00241112-04                                 | SARS-CoV2 3CL Protease |    1907.86    |
| 4087 |                                 NCGC00262398-01                                 | SARS-CoV2 3CL Protease |    1909.51    |
| 4088 |                                 NCGC00181010-02                                 | SARS-CoV2 3CL Protease |    1909.55    |
| 4089 |                         NCGC00015678-07&NCGC00015678-10                         | SARS-CoV2 3CL Protease |    1910.44    |
| 4090 |                         NCGC00386309-03&NCGC00386309-05                         | SARS-CoV2 3CL Protease |    1910.82    |
| 4091 |                                 NCGC00015629-05                                 | SARS-CoV2 3CL Protease |    1911.74    |
