+------+---------------------------------------------------------------------------------+------------------------+---------------+
| Rank |                                    Drug Name                                    |      Target Name       | Binding Score |
| 5289 |                                 NCGC00385328-01                                 | SARS-CoV2 3CL Protease |    10036.27   |
| 5290 |                                 NCGC00182030-01                                 | SARS-CoV2 3CL Protease |    10040.54   |
| 5291 |                                 NCGC00378999-05                                 | SARS-CoV2 3CL Protease |    10048.53   |
| 5292 |                                 NCGC00346636-03                                 | SARS-CoV2 3CL Protease |    10051.04   |
| 5293 |                         NCGC00016504-09&NCGC00016504-17                         | SARS-CoV2 3CL Protease |    10062.46   |
| 5294 |                                 NCGC00015763-09                                 | SARS-CoV2 3CL Protease |    10064.84   |
| 5295 |                         NCGC00016407-08&NCGC00016407-16                         | SARS-CoV2 3CL Protease |    10066.08   |
| 5296 |                                 NCGC00379157-02                                 | SARS-CoV2 3CL Protease |    10067.96   |
| 5297 |                                 NCGC00385010-01                                 | SARS-CoV2 3CL Protease |    10076.21   |
| 5298 |                                 NCGC00389768-02                                 | SARS-CoV2 3CL Protease |    10107.05   |
| 5299 |                         NCGC00346556-03&NCGC00346556-07                         | SARS-CoV2 3CL Protease |    10107.05   |
| 5300 |                         NCGC00018117-32&NCGC00260699-01                         | SARS-CoV2 3CL Protease |    10108.26   |
| 5301 |                                 NCGC00507976-02                                 | SARS-CoV2 3CL Protease |    10108.69   |
| 5302 |                                 NCGC00370851-01                                 | SARS-CoV2 3CL Protease |    10117.62   |
| 5303 |                                 NCGC00014648-04                                 | SARS-CoV2 3CL Protease |    10142.11   |
| 5304 |                                 NCGC00381207-01                                 | SARS-CoV2 3CL Protease |    10144.73   |
| 5305 |                         NCGC00263555-02&NCGC00263555-05                         | SARS-CoV2 3CL Protease |    10147.13   |
| 5306 |                                 NCGC00379002-02                                 | SARS-CoV2 3CL Protease |    10156.51   |
| 5307 |                                 NCGC00016267-06                                 | SARS-CoV2 3CL Protease |    10168.75   |
| 5308 |                         NCGC00351598-04&NCGC00351598-08                         | SARS-CoV2 3CL Protease |    10173.27   |
| 5309 |                         NCGC00024595-05&NCGC00024595-08                         | SARS-CoV2 3CL Protease |    10184.98   |
| 5310 |                                 NCGC00244248-01                                 | SARS-CoV2 3CL Protease |    10191.38   |
| 5311 |                                 NCGC00379061-01                                 | SARS-CoV2 3CL Protease |    10195.11   |
| 5312 |                                 NCGC00386260-02                                 | SARS-CoV2 3CL Protease |    10203.51   |
| 5313 |                         NCGC00345804-09&NCGC00345804-10                         | SARS-CoV2 3CL Protease |    10208.29   |
| 5314 |                         NCGC00346672-02&NCGC00346672-06                         | SARS-CoV2 3CL Protease |    10222.62   |
| 5315 |                                 NCGC00263195-04                                 | SARS-CoV2 3CL Protease |    10223.74   |
| 5316 |                                 NCGC00390789-01                                 | SARS-CoV2 3CL Protease |    10241.60   |
| 5317 |                                 NCGC00390224-01                                 | SARS-CoV2 3CL Protease |    10255.17   |
| 5318 |                                 NCGC00261648-01                                 | SARS-CoV2 3CL Protease |    10256.07   |
| 5319 |                                 NCGC00389770-01                                 | SARS-CoV2 3CL Protease |    10257.96   |
| 5320 |                                 NCGC00263160-06                                 | SARS-CoV2 3CL Protease |    10257.96   |
| 5321 |                                 NCGC00384944-01                                 | SARS-CoV2 3CL Protease |    10260.96   |
| 5322 |                         NCGC00092372-03&NCGC00092372-12                         | SARS-CoV2 3CL Protease |    10269.23   |
| 5323 |                                 NCGC00092293-08                                 | SARS-CoV2 3CL Protease |    10273.18   |
| 5324 |                         NCGC00386401-01&NCGC00386401-02                         | SARS-CoV2 3CL Protease |    10275.14   |
| 5325 |                                 NCGC00386757-02                                 | SARS-CoV2 3CL Protease |    10287.05   |
| 5326 |                                 NCGC00379222-02                                 | SARS-CoV2 3CL Protease |    10336.34   |
| 5327 |                                 NCGC00015639-04                                 | SARS-CoV2 3CL Protease |    10342.17   |
| 5328 |                                 NCGC00263091-15                                 | SARS-CoV2 3CL Protease |    10346.15   |
| 5329 |                                 NCGC00169522-02                                 | SARS-CoV2 3CL Protease |    10352.28   |
| 5330 |                                 NCGC00261772-01                                 | SARS-CoV2 3CL Protease |    10352.49   |
| 5331 |                                 NCGC00179866-03                                 | SARS-CoV2 3CL Protease |    10355.47   |
| 5332 |                                 NCGC00370845-01                                 | SARS-CoV2 3CL Protease |    10357.79   |
| 5333 |         NCGC00015693-04&NCGC00015693-09&NCGC00015693-13&NCGC00015693-19         | SARS-CoV2 3CL Protease |    10360.65   |
| 5334 |                                 NCGC00402294-03                                 | SARS-CoV2 3CL Protease |    10364.35   |
| 5335 |                                 NCGC00510693-01                                 | SARS-CoV2 3CL Protease |    10366.00   |
| 5336 |                                 NCGC00015773-05                                 | SARS-CoV2 3CL Protease |    10367.39   |
| 5337 |                                 NCGC00378677-01                                 | SARS-CoV2 3CL Protease |    10375.21   |
| 5338 |                                 NCGC00178214-04                                 | SARS-CoV2 3CL Protease |    10389.13   |
| 5339 |                                 NCGC00344524-01                                 | SARS-CoV2 3CL Protease |    10389.13   |
| 5340 |                                 NCGC00025230-21                                 | SARS-CoV2 3CL Protease |    10398.17   |
| 5341 |                                 NCGC00485937-01                                 | SARS-CoV2 3CL Protease |    10426.63   |
| 5342 |                                 NCGC00390654-01                                 | SARS-CoV2 3CL Protease |    10432.50   |
| 5343 |                                 NCGC00379089-04                                 | SARS-CoV2 3CL Protease |    10444.81   |
| 5344 |                         NCGC00263193-02&NCGC00263193-04                         | SARS-CoV2 3CL Protease |    10446.11   |
| 5345 |                                 NCGC00385395-01                                 | SARS-CoV2 3CL Protease |    10457.18   |
| 5346 |                                 NCGC00385246-01                                 | SARS-CoV2 3CL Protease |    10457.18   |
| 5347 |                 NCGC00091032-04&NCGC00091032-09&NCGC00262575-02                 | SARS-CoV2 3CL Protease |    10460.05   |
| 5348 |                                 NCGC00378825-01                                 | SARS-CoV2 3CL Protease |    10460.60   |
| 5349 |                         NCGC00187482-10&NCGC00187482-21                         | SARS-CoV2 3CL Protease |    10476.40   |
| 5350 |                                 NCGC00389340-01                                 | SARS-CoV2 3CL Protease |    10490.89   |
| 5351 |                                 NCGC00389540-02                                 | SARS-CoV2 3CL Protease |    10495.95   |
| 5352 |                                 NCGC00346724-02                                 | SARS-CoV2 3CL Protease |    10495.95   |
| 5353 |                 NCGC00014711-11&NCGC00014711-14&NCGC00014711-15                 | SARS-CoV2 3CL Protease |    10507.70   |
| 5354 |                                 NCGC00371126-06                                 | SARS-CoV2 3CL Protease |    10518.53   |
| 5355 |                         NCGC00179599-03&NCGC00179599-13                         | SARS-CoV2 3CL Protease |    10524.44   |
| 5356 |                                 NCGC00485886-01                                 | SARS-CoV2 3CL Protease |    10529.02   |
| 5357 |                                 NCGC00351780-04                                 | SARS-CoV2 3CL Protease |    10541.00   |
| 5358 |                                 NCGC00250401-11                                 | SARS-CoV2 3CL Protease |    10543.94   |
| 5359 |                         NCGC00024868-09&NCGC00261636-01                         | SARS-CoV2 3CL Protease |    10547.49   |
| 5360 |                                 NCGC00169849-02                                 | SARS-CoV2 3CL Protease |    10567.68   |
| 5361 |                                 NCGC00415015-01                                 | SARS-CoV2 3CL Protease |    10569.21   |
| 5362 |                                 NCGC00378712-01                                 | SARS-CoV2 3CL Protease |    10582.52   |
| 5363 |                                 NCGC00387493-01                                 | SARS-CoV2 3CL Protease |    10582.61   |
| 5364 |                                 NCGC00509913-01                                 | SARS-CoV2 3CL Protease |    10595.63   |
| 5365 |                         NCGC00346942-01&NCGC00346942-02                         | SARS-CoV2 3CL Protease |    10606.57   |
| 5366 |                                 NCGC00381227-01                                 | SARS-CoV2 3CL Protease |    10611.32   |
| 5367 |                                 NCGC00386332-03                                 | SARS-CoV2 3CL Protease |    10623.08   |
| 5368 |                         NCGC00263177-04&NCGC00263177-05                         | SARS-CoV2 3CL Protease |    10631.02   |
| 5369 |                                 NCGC00182049-02                                 | SARS-CoV2 3CL Protease |    10637.48   |
| 5370 |                                 NCGC00386224-06                                 | SARS-CoV2 3CL Protease |    10643.08   |
| 5371 |                                 NCGC00015387-05                                 | SARS-CoV2 3CL Protease |    10648.61   |
| 5372 |                                 NCGC00077915-02                                 | SARS-CoV2 3CL Protease |    10657.06   |
| 5373 |                                 NCGC00345825-02                                 | SARS-CoV2 3CL Protease |    10657.65   |
| 5374 |                                 NCGC00344626-12                                 | SARS-CoV2 3CL Protease |    10665.00   |
| 5375 |                                 NCGC00169080-02                                 | SARS-CoV2 3CL Protease |    10672.89   |
| 5376 |                                 NCGC00242498-14                                 | SARS-CoV2 3CL Protease |    10680.75   |
| 5377 |                                 NCGC00386431-02                                 | SARS-CoV2 3CL Protease |    10681.78   |
| 5378 |                                 NCGC00386666-01                                 | SARS-CoV2 3CL Protease |    10684.34   |
| 5379 |                         NCGC00016017-20&NCGC00261812-01                         | SARS-CoV2 3CL Protease |    10686.84   |
| 5380 |                                 NCGC00385560-01                                 | SARS-CoV2 3CL Protease |    10690.22   |
| 5381 |                                 NCGC00384756-01                                 | SARS-CoV2 3CL Protease |    10696.41   |
| 5382 |                                 NCGC00381231-01                                 | SARS-CoV2 3CL Protease |    10698.62   |
| 5383 |                                 NCGC00163553-03                                 | SARS-CoV2 3CL Protease |    10706.80   |
| 5384 |                                 NCGC00378587-01                                 | SARS-CoV2 3CL Protease |    10714.47   |
| 5385 |                                 NCGC00160456-03                                 | SARS-CoV2 3CL Protease |    10723.39   |
| 5386 |                                 NCGC00379008-02                                 | SARS-CoV2 3CL Protease |    10732.95   |
| 5387 |                                 NCGC00346721-04                                 | SARS-CoV2 3CL Protease |    10736.63   |
| 5388 |                                 NCGC00386255-01                                 | SARS-CoV2 3CL Protease |    10753.80   |
| 5389 |                                 NCGC00178803-03                                 | SARS-CoV2 3CL Protease |    10753.80   |
| 5390 |                 NCGC00095188-04&NCGC00095188-05&NCGC00388526-02                 | SARS-CoV2 3CL Protease |    10755.01   |
| 5391 |                                 NCGC00381381-01                                 | SARS-CoV2 3CL Protease |    10768.83   |
| 5392 |                                 NCGC00166308-02                                 | SARS-CoV2 3CL Protease |    10779.08   |
| 5393 |                                 NCGC00379000-03                                 | SARS-CoV2 3CL Protease |    10780.57   |
| 5394 |                                 NCGC00537955-01                                 | SARS-CoV2 3CL Protease |    10782.85   |
| 5395 |                                 NCGC00379251-01                                 | SARS-CoV2 3CL Protease |    10789.56   |
| 5396 |                                 NCGC00370990-01                                 | SARS-CoV2 3CL Protease |    10800.99   |
| 5397 |                                 NCGC00263233-01                                 | SARS-CoV2 3CL Protease |    10803.00   |
| 5398 |                                 NCGC00378855-02                                 | SARS-CoV2 3CL Protease |    10808.97   |
| 5399 |                                 NCGC00340210-02                                 | SARS-CoV2 3CL Protease |    10811.76   |
| 5400 |                                 NCGC00016523-05                                 | SARS-CoV2 3CL Protease |    10825.87   |
| 5401 |                                 NCGC00390223-01                                 | SARS-CoV2 3CL Protease |    10849.83   |
| 5402 |                                 NCGC00015998-06                                 | SARS-CoV2 3CL Protease |    10853.35   |
| 5403 |                         NCGC00274061-01&NCGC00274061-07                         | SARS-CoV2 3CL Protease |    10859.98   |
| 5404 |                                 NCGC00274272-01                                 | SARS-CoV2 3CL Protease |    10860.43   |
| 5405 |                                 NCGC00371046-02                                 | SARS-CoV2 3CL Protease |    10866.59   |
| 5406 |                                 NCGC00347566-02                                 | SARS-CoV2 3CL Protease |    10870.69   |
| 5407 |                                 NCGC00385320-01                                 | SARS-CoV2 3CL Protease |    10881.54   |
| 5408 |                                 NCGC00263159-10                                 | SARS-CoV2 3CL Protease |    10883.99   |
| 5409 |                                 NCGC00370832-01                                 | SARS-CoV2 3CL Protease |    10884.64   |
| 5410 |                                 NCGC00485044-01                                 | SARS-CoV2 3CL Protease |    10896.17   |
| 5411 |                                 NCGC00386829-01                                 | SARS-CoV2 3CL Protease |    10900.35   |
| 5412 |                                 NCGC00385097-01                                 | SARS-CoV2 3CL Protease |    10902.06   |
| 5413 |                                 NCGC00346877-07                                 | SARS-CoV2 3CL Protease |    10912.60   |
| 5414 |                                 NCGC00378744-02                                 | SARS-CoV2 3CL Protease |    10914.01   |
| 5415 |                                 NCGC00344544-01                                 | SARS-CoV2 3CL Protease |    10914.01   |
| 5416 |                                 NCGC00249391-11                                 | SARS-CoV2 3CL Protease |    10932.22   |
| 5417 |                                 NCGC00380205-01                                 | SARS-CoV2 3CL Protease |    10934.47   |
| 5418 |                                 NCGC00346689-06                                 | SARS-CoV2 3CL Protease |    10934.69   |
| 5419 |                                 NCGC00183010-01                                 | SARS-CoV2 3CL Protease |    10941.63   |
| 5420 |                                 NCGC00481574-01                                 | SARS-CoV2 3CL Protease |    10951.62   |
| 5421 |                                 NCGC00385374-01                                 | SARS-CoV2 3CL Protease |    10955.38   |
| 5422 |                         NCGC00161599-09&NCGC00161599-13                         | SARS-CoV2 3CL Protease |    10978.86   |
| 5423 |                                 NCGC00386074-01                                 | SARS-CoV2 3CL Protease |    10982.87   |
| 5424 |                                 NCGC00347632-02                                 | SARS-CoV2 3CL Protease |    10989.37   |
| 5425 |                                 NCGC00386274-04                                 | SARS-CoV2 3CL Protease |    10997.95   |
| 5426 |                                 NCGC00160670-08                                 | SARS-CoV2 3CL Protease |    10998.55   |
| 5427 |                         NCGC00095109-04&NCGC00095109-08                         | SARS-CoV2 3CL Protease |    11008.90   |
| 5428 |                         NCGC00163432-03&NCGC00163432-05                         | SARS-CoV2 3CL Protease |    11013.42   |
| 5429 |                                 NCGC00488726-01                                 | SARS-CoV2 3CL Protease |    11019.27   |
| 5430 |                                 NCGC00159414-01                                 | SARS-CoV2 3CL Protease |    11022.73   |
| 5431 |                 NCGC00162068-04&NCGC00162068-05&NCGC00162068-06                 | SARS-CoV2 3CL Protease |    11038.48   |
| 5432 |                                 NCGC00018234-07                                 | SARS-CoV2 3CL Protease |    11055.89   |
| 5433 |                         NCGC00387035-01&NCGC00387035-02                         | SARS-CoV2 3CL Protease |    11065.54   |
| 5434 |                 NCGC00015766-10&NCGC00015766-13&NCGC00015766-16                 | SARS-CoV2 3CL Protease |    11067.71   |
| 5435 |                         NCGC00347284-02&NCGC00390607-01                         | SARS-CoV2 3CL Protease |    11077.55   |
| 5436 |                                 NCGC00180769-03                                 | SARS-CoV2 3CL Protease |    11084.83   |
| 5437 |                 NCGC00164549-02&NCGC00164549-12&NCGC00261036-01                 | SARS-CoV2 3CL Protease |    11086.04   |
| 5438 |                         NCGC00390707-01&NCGC00390707-03                         | SARS-CoV2 3CL Protease |    11092.88   |
| 5439 |                 NCGC00164574-06&NCGC00164574-14&NCGC00164574-25                 | SARS-CoV2 3CL Protease |    11104.31   |
| 5440 |                                 NCGC00015048-03                                 | SARS-CoV2 3CL Protease |    11111.63   |
| 5441 |                                 NCGC00179246-05                                 | SARS-CoV2 3CL Protease |    11132.74   |
| 5442 |                                 NCGC00388216-01                                 | SARS-CoV2 3CL Protease |    11133.42   |
| 5443 |                 NCGC00181786-02&NCGC00181786-04&NCGC00261151-01                 | SARS-CoV2 3CL Protease |    11138.15   |
| 5444 |                                 NCGC00386585-01                                 | SARS-CoV2 3CL Protease |    11139.73   |
| 5445 |                                 NCGC00386334-02                                 | SARS-CoV2 3CL Protease |    11144.64   |
| 5446 |                                 NCGC00384509-01                                 | SARS-CoV2 3CL Protease |    11176.43   |
| 5447 |                                 NCGC00180427-03                                 | SARS-CoV2 3CL Protease |    11178.44   |
| 5448 |                                 NCGC00386990-01                                 | SARS-CoV2 3CL Protease |    11191.52   |
| 5449 |                                 NCGC00015726-08                                 | SARS-CoV2 3CL Protease |    11192.57   |
| 5450 |                                 NCGC00091449-10                                 | SARS-CoV2 3CL Protease |    11193.08   |
| 5451 |                                 NCGC00387146-01                                 | SARS-CoV2 3CL Protease |    11207.40   |
| 5452 |                                 NCGC00386583-02                                 | SARS-CoV2 3CL Protease |    11222.06   |
| 5453 |                                 NCGC00166222-04                                 | SARS-CoV2 3CL Protease |    11224.71   |
| 5454 |                                 NCGC00346578-08                                 | SARS-CoV2 3CL Protease |    11236.97   |
| 5455 |                                 NCGC00380765-01                                 | SARS-CoV2 3CL Protease |    11246.62   |
| 5456 |                                 NCGC00380479-01                                 | SARS-CoV2 3CL Protease |    11248.73   |
| 5457 |                                 NCGC00386899-01                                 | SARS-CoV2 3CL Protease |    11279.84   |
| 5458 |                                 NCGC00381108-01                                 | SARS-CoV2 3CL Protease |    11285.78   |
| 5459 |                                 NCGC00263185-09                                 | SARS-CoV2 3CL Protease |    11288.36   |
| 5460 |                                 NCGC00390674-01                                 | SARS-CoV2 3CL Protease |    11297.04   |
| 5461 |                                 NCGC00263128-02                                 | SARS-CoV2 3CL Protease |    11301.53   |
| 5462 |                                 NCGC00402348-02                                 | SARS-CoV2 3CL Protease |    11311.71   |
| 5463 |                                 NCGC00378698-01                                 | SARS-CoV2 3CL Protease |    11327.05   |
| 5464 |                                 NCGC00385808-01                                 | SARS-CoV2 3CL Protease |    11338.53   |
| 5465 |                                 NCGC00384831-01                                 | SARS-CoV2 3CL Protease |    11351.51   |
| 5466 |                                 NCGC00380703-01                                 | SARS-CoV2 3CL Protease |    11351.91   |
| 5467 |                                 NCGC00385742-01                                 | SARS-CoV2 3CL Protease |    11354.34   |
| 5468 |                                 NCGC00485421-01                                 | SARS-CoV2 3CL Protease |    11363.17   |
| 5469 |                                 NCGC00385462-01                                 | SARS-CoV2 3CL Protease |    11364.36   |
| 5470 |                                 NCGC00507860-01                                 | SARS-CoV2 3CL Protease |    11365.97   |
| 5471 |                         NCGC00015234-13&NCGC00015234-19                         | SARS-CoV2 3CL Protease |    11371.21   |
| 5472 |                                 NCGC00024956-17                                 | SARS-CoV2 3CL Protease |    11378.27   |
| 5473 |                                 NCGC00182029-01                                 | SARS-CoV2 3CL Protease |    11382.35   |
| 5474 |                                 NCGC00092357-04                                 | SARS-CoV2 3CL Protease |    11385.48   |
| 5475 |                                 NCGC00164602-03                                 | SARS-CoV2 3CL Protease |    11410.67   |
| 5476 |                         NCGC00263219-03&NCGC00263219-08                         | SARS-CoV2 3CL Protease |    11433.24   |
| 5477 |                                 NCGC00177986-12                                 | SARS-CoV2 3CL Protease |    11434.40   |
| 5478 |                                 NCGC00371150-04                                 | SARS-CoV2 3CL Protease |    11445.66   |
| 5479 |                                 NCGC00485185-01                                 | SARS-CoV2 3CL Protease |    11457.21   |
| 5480 |                                 NCGC00379133-01                                 | SARS-CoV2 3CL Protease |    11494.96   |
| 5481 |                                 NCGC00510480-01                                 | SARS-CoV2 3CL Protease |    11513.07   |
| 5482 |                         NCGC00016819-05&NCGC00016819-06                         | SARS-CoV2 3CL Protease |    11536.63   |
| 5483 |                         NCGC00015671-04&NCGC00263878-01                         | SARS-CoV2 3CL Protease |    11541.27   |
| 5484 |                                 NCGC00390569-01                                 | SARS-CoV2 3CL Protease |    11545.51   |
| 5485 |                                 NCGC00016354-11                                 | SARS-CoV2 3CL Protease |    11576.88   |
| 5486 |                                 NCGC00096077-06                                 | SARS-CoV2 3CL Protease |    11601.36   |
| 5487 |                                 NCGC00384170-01                                 | SARS-CoV2 3CL Protease |    11618.77   |
| 5488 |                                 NCGC00186044-01                                 | SARS-CoV2 3CL Protease |    11630.06   |
| 5489 |                                 NCGC00344091-03                                 | SARS-CoV2 3CL Protease |    11634.45   |
| 5490 |                                 NCGC00387098-01                                 | SARS-CoV2 3CL Protease |    11647.22   |
| 5491 |                                 NCGC00381359-01                                 | SARS-CoV2 3CL Protease |    11653.01   |
| 5492 |                         NCGC00160527-03&NCGC00160527-12                         | SARS-CoV2 3CL Protease |    11661.32   |
| 5493 |                                 NCGC00484999-01                                 | SARS-CoV2 3CL Protease |    11691.77   |
| 5494 |                                 NCGC00386847-02                                 | SARS-CoV2 3CL Protease |    11694.41   |
| 5495 |                                 NCGC00380619-01                                 | SARS-CoV2 3CL Protease |    11712.04   |
| 5496 |         NCGC00015358-08&NCGC00015358-18&NCGC00015358-19&NCGC00261096-01         | SARS-CoV2 3CL Protease |    11746.97   |
| 5497 |                                 NCGC00179584-05                                 | SARS-CoV2 3CL Protease |    11780.08   |
| 5498 |                                 NCGC00538142-01                                 | SARS-CoV2 3CL Protease |    11812.24   |
| 5499 |                                 NCGC00381144-01                                 | SARS-CoV2 3CL Protease |    11818.20   |
| 5500 |                                 NCGC00263161-11                                 | SARS-CoV2 3CL Protease |    11840.75   |
| 5501 |                                 NCGC00510493-01                                 | SARS-CoV2 3CL Protease |    11860.73   |
| 5502 |                                 NCGC00508855-01                                 | SARS-CoV2 3CL Protease |    11869.85   |
| 5503 |                                 NCGC00274269-01                                 | SARS-CoV2 3CL Protease |    11885.19   |
| 5504 |                                 NCGC00167793-02                                 | SARS-CoV2 3CL Protease |    11905.44   |
| 5505 |                                 NCGC00385285-01                                 | SARS-CoV2 3CL Protease |    11908.59   |
| 5506 |                                 NCGC00184998-02                                 | SARS-CoV2 3CL Protease |    11917.17   |
| 5507 |                                 NCGC00386427-01                                 | SARS-CoV2 3CL Protease |    11925.55   |
| 5508 |                                 NCGC00475728-01                                 | SARS-CoV2 3CL Protease |    11935.06   |
| 5509 |                                 NCGC00015135-05                                 | SARS-CoV2 3CL Protease |    11949.62   |
| 5510 |                                 NCGC00183108-01                                 | SARS-CoV2 3CL Protease |    11975.36   |
| 5511 |                                 NCGC00242491-03                                 | SARS-CoV2 3CL Protease |    11978.67   |
| 5512 |                                 NCGC00182554-04                                 | SARS-CoV2 3CL Protease |    11991.24   |
| 5513 |                 NCGC00015471-06&NCGC00015471-08&NCGC00015471-09                 | SARS-CoV2 3CL Protease |    12003.61   |
| 5514 |                                 NCGC00385701-01                                 | SARS-CoV2 3CL Protease |    12012.52   |
| 5515 |                                 NCGC00385841-01                                 | SARS-CoV2 3CL Protease |    12013.51   |
| 5516 |                         NCGC00390702-01&NCGC00390702-02                         | SARS-CoV2 3CL Protease |    12017.75   |
| 5517 |                                 NCGC00538141-01                                 | SARS-CoV2 3CL Protease |    12031.27   |
| 5518 |                                 NCGC00160387-04                                 | SARS-CoV2 3CL Protease |    12039.31   |
| 5519 |                                 NCGC00380708-03                                 | SARS-CoV2 3CL Protease |    12039.99   |
| 5520 |                         NCGC00346698-10&NCGC00346698-11                         | SARS-CoV2 3CL Protease |    12040.22   |
| 5521 |                                 NCGC00385700-01                                 | SARS-CoV2 3CL Protease |    12049.61   |
| 5522 |                         NCGC00181343-03&NCGC00181343-04                         | SARS-CoV2 3CL Protease |    12056.03   |
| 5523 |                                 NCGC00241104-09                                 | SARS-CoV2 3CL Protease |    12066.80   |
| 5524 |                                 NCGC00380936-01                                 | SARS-CoV2 3CL Protease |    12074.55   |
| 5525 |                                 NCGC00016934-06                                 | SARS-CoV2 3CL Protease |    12082.08   |
| 5526 |                                 NCGC00347935-08                                 | SARS-CoV2 3CL Protease |    12086.37   |
| 5527 |                                 NCGC00522552-01                                 | SARS-CoV2 3CL Protease |    12088.81   |
| 5528 |                                 NCGC00180709-02                                 | SARS-CoV2 3CL Protease |    12098.57   |
| 5529 |                                 NCGC00408813-01                                 | SARS-CoV2 3CL Protease |    12099.49   |
| 5530 |                                 NCGC00510502-02                                 | SARS-CoV2 3CL Protease |    12103.79   |
| 5531 |                                 NCGC00162213-02                                 | SARS-CoV2 3CL Protease |    12107.89   |
| 5532 |                                 NCGC00384758-01                                 | SARS-CoV2 3CL Protease |    12137.61   |
| 5533 |                                 NCGC00179900-02                                 | SARS-CoV2 3CL Protease |    12188.16   |
| 5534 |                         NCGC00015590-05&NCGC00015590-08                         | SARS-CoV2 3CL Protease |    12199.37   |
| 5535 |         NCGC00015061-13&NCGC00015061-27&NCGC00015061-29&NCGC00260722-01         | SARS-CoV2 3CL Protease |    12200.06   |
| 5536 |                                 NCGC00179499-05                                 | SARS-CoV2 3CL Protease |    12211.68   |
| 5537 |                                 NCGC00031503-02                                 | SARS-CoV2 3CL Protease |    12222.88   |
| 5538 |                                 NCGC00347067-04                                 | SARS-CoV2 3CL Protease |    12229.97   |
| 5539 |                                 NCGC00168845-02                                 | SARS-CoV2 3CL Protease |    12292.54   |
| 5540 |                                 NCGC00253607-01                                 | SARS-CoV2 3CL Protease |    12303.43   |
| 5541 |                                 NCGC00015369-06                                 | SARS-CoV2 3CL Protease |    12307.11   |
| 5542 |                         NCGC00015959-05&NCGC00015959-09                         | SARS-CoV2 3CL Protease |    12330.18   |
| 5543 |                                 NCGC00378690-01                                 | SARS-CoV2 3CL Protease |    12351.16   |
| 5544 |                         NCGC00378614-01&NCGC00378614-02                         | SARS-CoV2 3CL Protease |    12354.88   |
| 5545 |                                 NCGC00347303-01                                 | SARS-CoV2 3CL Protease |    12362.22   |
| 5546 |                                 NCGC00380812-02                                 | SARS-CoV2 3CL Protease |    12364.84   |
| 5547 |                                 NCGC00386172-02                                 | SARS-CoV2 3CL Protease |    12380.13   |
| 5548 |                                 NCGC00016752-02                                 | SARS-CoV2 3CL Protease |    12380.13   |
| 5549 |                                 NCGC00179636-04                                 | SARS-CoV2 3CL Protease |    12380.13   |
| 5550 |                                 NCGC00263950-13                                 | SARS-CoV2 3CL Protease |    12380.13   |
| 5551 |                                 NCGC00178756-05                                 | SARS-CoV2 3CL Protease |    12380.96   |
| 5552 |                                 NCGC00185071-01                                 | SARS-CoV2 3CL Protease |    12380.96   |
| 5553 |                                 NCGC00508985-02                                 | SARS-CoV2 3CL Protease |    12387.12   |
| 5554 |                                 NCGC00507838-01                                 | SARS-CoV2 3CL Protease |    12388.28   |
| 5555 |                                 NCGC00532499-01                                 | SARS-CoV2 3CL Protease |    12401.36   |
| 5556 |                                 NCGC00091051-04                                 | SARS-CoV2 3CL Protease |    12411.59   |
| 5557 |                                 NCGC00018097-06                                 | SARS-CoV2 3CL Protease |    12413.26   |
| 5558 |                                 NCGC00183097-01                                 | SARS-CoV2 3CL Protease |    12494.17   |
| 5559 |                                 NCGC00485293-01                                 | SARS-CoV2 3CL Protease |    12496.60   |
| 5560 |                         NCGC00273984-04&NCGC00273984-05                         | SARS-CoV2 3CL Protease |    12502.33   |
| 5561 |                         NCGC00015126-06&NCGC00015126-08                         | SARS-CoV2 3CL Protease |    12506.59   |
| 5562 |                         NCGC00015760-12&NCGC00261617-01                         | SARS-CoV2 3CL Protease |    12539.73   |
| 5563 |                                 NCGC00481604-01                                 | SARS-CoV2 3CL Protease |    12543.09   |
| 5564 |                                 NCGC00378707-01                                 | SARS-CoV2 3CL Protease |    12546.71   |
| 5565 |                 NCGC00015874-04&NCGC00015874-05&NCGC00015874-08                 | SARS-CoV2 3CL Protease |    12549.26   |
| 5566 |                 NCGC00025323-08&NCGC00025323-13&NCGC00260899-01                 | SARS-CoV2 3CL Protease |    12558.44   |
| 5567 |                                 NCGC00162164-02                                 | SARS-CoV2 3CL Protease |    12558.44   |
| 5568 |                                 NCGC00346516-02                                 | SARS-CoV2 3CL Protease |    12572.43   |
| 5569 |                                 NCGC00379079-03                                 | SARS-CoV2 3CL Protease |    12572.43   |
| 5570 |                                 NCGC00091493-09                                 | SARS-CoV2 3CL Protease |    12572.65   |
| 5571 |                                 NCGC00385141-01                                 | SARS-CoV2 3CL Protease |    12581.46   |
| 5572 |                         NCGC00386449-02&NCGC00386449-03                         | SARS-CoV2 3CL Protease |    12583.74   |
| 5573 |                                 NCGC00485938-01                                 | SARS-CoV2 3CL Protease |    12600.37   |
| 5574 |                                 NCGC00346579-03                                 | SARS-CoV2 3CL Protease |    12601.25   |
| 5575 |                                 NCGC00016374-05                                 | SARS-CoV2 3CL Protease |    12603.88   |
| 5576 |                                 NCGC00385744-01                                 | SARS-CoV2 3CL Protease |    12614.34   |
| 5577 |                                 NCGC00015905-04                                 | SARS-CoV2 3CL Protease |    12616.37   |
| 5578 |                                 NCGC00386292-05                                 | SARS-CoV2 3CL Protease |    12632.87   |
